,진료년도,상별구분,시도,시군구,성별,0~19,20~59,60~
1750,2021,우울증,강원,화천군,남,0.0,0.0,0.0
1751,2021,우울증,강원,화천군,여,0.0,0.0,10.0
1752,2021,우울증,강원,횡성군,남,0.0,0.0,46.0
1753,2021,우울증,강원,횡성군,여,0.0,21.0,84.0
1754,2021,우울증,강원,강릉시,남,113.0,1071.0,728.0
1755,2021,우울증,강원,강릉시,여,190.0,1762.0,1723.0
1756,2021,우울증,강원,동해시,남,0.0,257.0,283.0
1757,2021,우울증,강원,동해시,여,0.0,372.0,628.0
1758,2021,우울증,강원,속초시,남,27.0,400.0,282.0
1759,2021,우울증,강원,속초시,여,21.0,502.0,635.0
1760,2021,우울증,강원,원주시,남,152.0,1531.0,929.0
1761,2021,우울증,강원,원주시,여,259.0,2948.0,1947.0
1762,2021,우울증,강원,춘천시,남,183.0,1373.0,683.0
1763,2021,우울증,강원,춘천시,여,354.0,2438.0,1544.0
1764,2021,우울증,강원,태백시,남,0.0,24.0,47.0
1765,2021,우울증,강원,태백시,여,0.0,71.0,108.0
1766,2021,우울증,강원,삼척시,남,10.0,233.0,166.0
1767,2021,우울증,강원,삼척시,여,24.0,480.0,453.0
1768,2021,우울증,충북,괴산군,남,0.0,29.0,75.0
1769,2021,우울증,충북,괴산군,여,0.0,57.0,189.0
1770,2021,우울증,충북,단양군,남,0.0,0.0,0.0
1771,2021,우울증,충북,단양군,여,0.0,0.0,20.0
1772,2021,우울증,충북,보은군,남,0.0,62.0,109.0
1773,2021,우울증,충북,보은군,여,0.0,85.0,203.0
1774,2021,우울증,충북,영동군,남,0.0,132.0,212.0
1775,2021,우울증,충북,영동군,여,17.0,229.0,504.0
1776,2021,우울증,충북,옥천군,남,0.0,104.0,191.0
1777,2021,우울증,충북,옥천군,여,13.0,165.0,384.0
1778,2021,우울증,충북,음성군,남,0.0,176.0,137.0
1779,2021,우울증,충북,음성군,여,0.0,158.0,225.0
1780,2021,우울증,충북,진천군,남,23.0,239.0,184.0
1781,2021,우울증,충북,진천군,여,41.0,459.0,454.0
1782,2021,우울증,충북,증평군,남,0.0,57.0,112.0
1783,2021,우울증,충북,증평군,여,0.0,131.0,290.0
1784,2021,우울증,충북,청주상당구,남,115.0,1221.0,944.0
1785,2021,우울증,충북,청주상당구,여,210.0,2285.0,2365.0
1786,2021,우울증,충북,청주흥덕구,남,132.0,1200.0,471.0
1787,2021,우울증,충북,청주흥덕구,여,234.0,2230.0,1129.0
1788,2021,우울증,충북,청주청원구,남,76.0,696.0,300.0
1789,2021,우울증,충북,청주청원구,여,211.0,1298.0,737.0
1790,2021,우울증,충북,청주서원구,남,70.0,1191.0,365.0
1791,2021,우울증,충북,청주서원구,여,108.0,1796.0,939.0
1792,2021,우울증,충북,충주시,남,58.0,757.0,393.0
1793,2021,우울증,충북,충주시,여,135.0,1287.0,968.0
1794,2021,우울증,충북,제천시,남,43.0,735.0,644.0
1795,2021,우울증,충북,제천시,여,84.0,1081.0,1331.0
1796,2021,우울증,충남,금산군,남,12.0,84.0,219.0
1797,2021,우울증,충남,금산군,여,27.0,170.0,476.0
1798,2021,우울증,충남,부여군,남,21.0,190.0,415.0
1799,2021,우울증,충남,부여군,여,38.0,262.0,766.0
1800,2021,우울증,충남,서천군,남,0.0,62.0,243.0
1801,2021,우울증,충남,서천군,여,0.0,176.0,680.0
1802,2021,우울증,충남,예산군,남,41.0,330.0,250.0
1803,2021,우울증,충남,예산군,여,98.0,496.0,522.0
1804,2021,우울증,충남,청양군,남,0.0,0.0,100.0
1805,2021,우울증,충남,청양군,여,0.0,26.0,223.0
1806,2021,우울증,충남,홍성군,남,13.0,210.0,444.0
1807,2021,우울증,충남,홍성군,여,42.0,373.0,957.0
1808,2021,우울증,충남,태안군,남,0.0,49.0,151.0
1809,2021,우울증,충남,태안군,여,0.0,145.0,296.0
1810,2021,우울증,충남,천안서북구,남,189.0,1977.0,572.0
1811,2021,우울증,충남,천안서북구,여,362.0,4242.0,1352.0
1812,2021,우울증,충남,천안동남구,남,92.0,1052.0,460.0
1813,2021,우울증,충남,천안동남구,여,219.0,2094.0,1144.0
1814,2021,우울증,충남,공주시,남,62.0,522.0,454.0
1815,2021,우울증,충남,공주시,여,79.0,755.0,985.0
1816,2021,우울증,충남,보령시,남,15.0,207.0,213.0
1817,2021,우울증,충남,보령시,여,31.0,300.0,543.0
1818,2021,우울증,충남,아산시,남,144.0,826.0,582.0
1819,2021,우울증,충남,아산시,여,216.0,1505.0,1330.0
1820,2021,우울증,충남,서산시,남,13.0,238.0,226.0
1821,2021,우울증,충남,서산시,여,31.0,433.0,465.0
1822,2021,우울증,충남,논산시,남,25.0,492.0,673.0
1823,2021,우울증,충남,논산시,여,26.0,802.0,1869.0
1824,2021,우울증,충남,계룡시,남,0.0,0.0,0.0
1825,2021,우울증,충남,계룡시,여,0.0,0.0,16.0
1826,2021,우울증,충남,당진시,남,62.0,1014.0,530.0
1827,2021,우울증,충남,당진시,여,126.0,1670.0,1113.0
1828,2021,우울증,전북,고창군,남,0.0,64.0,204.0
1829,2021,우울증,전북,고창군,여,0.0,149.0,442.0
1830,2021,우울증,전북,무주군,남,0.0,0.0,0.0
1831,2021,우울증,전북,무주군,여,0.0,0.0,34.0
1832,2021,우울증,전북,부안군,남,11.0,111.0,131.0
1833,2021,우울증,전북,부안군,여,14.0,161.0,377.0
1834,2021,우울증,전북,순창군,남,0.0,0.0,71.0
1835,2021,우울증,전북,순창군,여,0.0,27.0,167.0
1836,2021,우울증,전북,완주군,남,10.0,92.0,71.0
1837,2021,우울증,전북,완주군,여,12.0,106.0,141.0
1838,2021,우울증,전북,임실군,남,0.0,0.0,0.0
1839,2021,우울증,전북,임실군,여,0.0,0.0,26.0
1840,2021,우울증,전북,장수군,남,0.0,0.0,11.0
1841,2021,우울증,전북,장수군,여,0.0,10.0,49.0
1842,2021,우울증,전북,진안군,남,0.0,0.0,26.0
1843,2021,우울증,전북,진안군,여,0.0,0.0,81.0
1844,2021,우울증,전북,군산시,남,33.0,552.0,504.0
1845,2021,우울증,전북,군산시,여,39.0,789.0,1094.0
1846,2021,우울증,전북,남원시,남,16.0,321.0,389.0
1847,2021,우울증,전북,남원시,여,39.0,428.0,921.0
1848,2021,우울증,전북,익산시,남,73.0,714.0,451.0
1849,2021,우울증,전북,익산시,여,136.0,1295.0,894.0
1850,2021,우울증,전북,전주완산구,남,148.0,1502.0,988.0
1851,2021,우울증,전북,전주완산구,여,310.0,3015.0,2324.0
1852,2021,우울증,전북,전주덕진구,남,111.0,1045.0,840.0
1853,2021,우울증,전북,전주덕진구,여,147.0,1806.0,2326.0
1854,2021,우울증,전북,정읍시,남,20.0,223.0,235.0
1855,2021,우울증,전북,정읍시,여,58.0,346.0,523.0
1856,2021,우울증,전북,김제시,남,11.0,145.0,215.0
1857,2021,우울증,전북,김제시,여,11.0,221.0,579.0
1858,2021,우울증,전남,강진군,남,0.0,0.0,45.0
1859,2021,우울증,전남,강진군,여,0.0,14.0,77.0
1860,2021,우울증,전남,고흥군,남,10.0,130.0,459.0
1861,2021,우울증,전남,고흥군,여,13.0,216.0,1027.0
1862,2021,우울증,전남,곡성군,남,0.0,0.0,36.0
1863,2021,우울증,전남,곡성군,여,0.0,0.0,51.0
1864,2021,우울증,전남,구례군,남,0.0,0.0,12.0
1865,2021,우울증,전남,구례군,여,0.0,0.0,46.0
1866,2021,우울증,전남,담양군,남,10.0,27.0,73.0
1867,2021,우울증,전남,담양군,여,0.0,80.0,175.0
1868,2021,우울증,전남,무안군,남,0.0,64.0,150.0
1869,2021,우울증,전남,무안군,여,0.0,78.0,245.0
1870,2021,우울증,전남,보성군,남,0.0,28.0,79.0
1871,2021,우울증,전남,보성군,여,0.0,43.0,182.0
1872,2021,우울증,전남,신안군,남,0.0,0.0,0.0
1873,2021,우울증,전남,신안군,여,0.0,0.0,28.0
1874,2021,우울증,전남,영광군,남,11.0,95.0,141.0
1875,2021,우울증,전남,영광군,여,27.0,206.0,244.0
1876,2021,우울증,전남,영암군,남,0.0,10.0,27.0
1877,2021,우울증,전남,영암군,여,0.0,37.0,103.0
1878,2021,우울증,전남,완도군,남,0.0,0.0,0.0
1879,2021,우울증,전남,완도군,여,0.0,14.0,54.0
1880,2021,우울증,전남,장성군,남,13.0,45.0,67.0
1881,2021,우울증,전남,장성군,여,0.0,33.0,116.0
1882,2021,우울증,전남,장흥군,남,0.0,0.0,60.0
1883,2021,우울증,전남,장흥군,여,0.0,51.0,117.0
1884,2021,우울증,전남,진도군,남,0.0,0.0,18.0
1885,2021,우울증,전남,진도군,여,0.0,10.0,51.0
1886,2021,우울증,전남,함평군,남,0.0,10.0,45.0
1887,2021,우울증,전남,함평군,여,0.0,13.0,96.0
1888,2021,우울증,전남,해남군,남,20.0,313.0,404.0
1889,2021,우울증,전남,해남군,여,35.0,415.0,685.0
1890,2021,우울증,전남,화순군,남,14.0,100.0,117.0
1891,2021,우울증,전남,화순군,여,10.0,154.0,267.0
1892,2021,우울증,전남,나주시,남,28.0,178.0,148.0
1893,2021,우울증,전남,나주시,여,55.0,283.0,304.0
1894,2021,우울증,전남,목포시,남,122.0,1285.0,814.0
1895,2021,우울증,전남,목포시,여,221.0,2030.0,1695.0
1896,2021,우울증,전남,순천시,남,102.0,733.0,499.0
1897,2021,우울증,전남,순천시,여,171.0,1400.0,1154.0
1898,2021,우울증,전남,여수시,남,61.0,573.0,397.0
1899,2021,우울증,전남,여수시,여,94.0,1038.0,944.0
1900,2021,우울증,전남,광양시,남,50.0,271.0,122.0
1901,2021,우울증,전남,광양시,여,67.0,419.0,236.0
1902,2021,우울증,경북,고령군,남,0.0,0.0,0.0
1903,2021,우울증,경북,고령군,여,0.0,0.0,11.0
1904,2021,우울증,경북,군위군,남,0.0,0.0,0.0
1905,2021,우울증,경북,군위군,여,0.0,0.0,38.0
1906,2021,우울증,경북,봉화군,남,0.0,0.0,10.0
1907,2021,우울증,경북,봉화군,여,0.0,0.0,70.0
1908,2021,우울증,경북,성주군,남,0.0,0.0,22.0
1909,2021,우울증,경북,성주군,여,0.0,12.0,65.0
1910,2021,우울증,경북,영덕군,남,0.0,0.0,52.0
1911,2021,우울증,경북,영덕군,여,0.0,30.0,142.0
1912,2021,우울증,경북,영양군,남,0.0,0.0,0.0
1913,2021,우울증,경북,영양군,여,0.0,0.0,0.0
1914,2021,우울증,경북,예천군,남,0.0,0.0,14.0
1915,2021,우울증,경북,예천군,여,0.0,0.0,69.0
1916,2021,우울증,경북,울릉군,남,0.0,0.0,0.0
1917,2021,우울증,경북,울릉군,여,0.0,0.0,0.0
1918,2021,우울증,경북,울진군,남,0.0,58.0,71.0
1919,2021,우울증,경북,울진군,여,0.0,91.0,174.0
1920,2021,우울증,경북,의성군,남,0.0,0.0,79.0
1921,2021,우울증,경북,의성군,여,0.0,33.0,101.0
1922,2021,우울증,경북,청도군,남,0.0,93.0,131.0
1923,2021,우울증,경북,청도군,여,0.0,39.0,182.0
1924,2021,우울증,경북,청송군,남,0.0,39.0,11.0
1925,2021,우울증,경북,청송군,여,0.0,0.0,37.0
1926,2021,우울증,경북,칠곡군,남,10.0,83.0,82.0
1927,2021,우울증,경북,칠곡군,여,10.0,110.0,197.0
1928,2021,우울증,경북,경주시,남,47.0,930.0,628.0
1929,2021,우울증,경북,경주시,여,116.0,1225.0,1552.0
1930,2021,우울증,경북,구미시,남,209.0,1788.0,654.0
1931,2021,우울증,경북,구미시,여,274.0,2749.0,1440.0
1932,2021,우울증,경북,김천시,남,44.0,549.0,533.0
1933,2021,우울증,경북,김천시,여,48.0,746.0,1268.0
1934,2021,우울증,경북,안동시,남,47.0,426.0,475.0
1935,2021,우울증,경북,안동시,여,77.0,703.0,994.0
1936,2021,우울증,경북,영주시,남,10.0,209.0,245.0
1937,2021,우울증,경북,영주시,여,44.0,332.0,566.0
1938,2021,우울증,경북,영천시,남,10.0,199.0,229.0
1939,2021,우울증,경북,영천시,여,30.0,380.0,638.0
1940,2021,우울증,경북,포항남구,남,52.0,668.0,343.0
1941,2021,우울증,경북,포항남구,여,138.0,1247.0,1056.0
1942,2021,우울증,경북,포항북구,남,148.0,968.0,826.0
1943,2021,우울증,경북,포항북구,여,251.0,1766.0,1620.0
1944,2021,우울증,경북,문경시,남,12.0,346.0,572.0
1945,2021,우울증,경북,문경시,여,17.0,492.0,1291.0
1946,2021,우울증,경북,상주시,남,17.0,190.0,201.0
1947,2021,우울증,경북,상주시,여,26.0,277.0,350.0
1948,2021,우울증,경북,경산시,남,117.0,682.0,459.0
1949,2021,우울증,경북,경산시,여,128.0,1341.0,1097.0
1950,2021,우울증,경남,거창군,남,0.0,136.0,166.0
1951,2021,우울증,경남,거창군,여,0.0,257.0,404.0
1952,2021,우울증,경남,고성군,남,0.0,10.0,71.0
1953,2021,우울증,경남,고성군,여,0.0,38.0,105.0
1954,2021,우울증,경남,남해군,남,0.0,0.0,47.0
1955,2021,우울증,경남,남해군,여,0.0,0.0,88.0
1956,2021,우울증,경남,산청군,남,0.0,0.0,0.0
1957,2021,우울증,경남,산청군,여,0.0,0.0,19.0
1958,2021,우울증,경남,의령군,남,0.0,0.0,41.0
1959,2021,우울증,경남,의령군,여,0.0,0.0,83.0
1960,2021,우울증,경남,창녕군,남,0.0,90.0,141.0
1961,2021,우울증,경남,창녕군,여,11.0,104.0,279.0
1962,2021,우울증,경남,하동군,남,0.0,15.0,66.0
1963,2021,우울증,경남,하동군,여,0.0,25.0,154.0
1964,2021,우울증,경남,함안군,남,0.0,27.0,64.0
1965,2021,우울증,경남,함안군,여,0.0,28.0,116.0
1966,2021,우울증,경남,함양군,남,0.0,11.0,71.0
1967,2021,우울증,경남,함양군,여,0.0,41.0,192.0
1968,2021,우울증,경남,합천군,남,0.0,10.0,46.0
1969,2021,우울증,경남,합천군,여,0.0,13.0,82.0
1970,2021,우울증,경남,김해시,남,100.0,1078.0,539.0
1971,2021,우울증,경남,김해시,여,156.0,2039.0,1240.0
1972,2021,우울증,경남,사천시,남,14.0,121.0,98.0
1973,2021,우울증,경남,사천시,여,14.0,169.0,225.0
1974,2021,우울증,경남,진주시,남,251.0,1715.0,767.0
1975,2021,우울증,경남,진주시,여,372.0,2981.0,1989.0
1976,2021,우울증,경남,창원마산회원구,남,40.0,586.0,377.0
1977,2021,우울증,경남,창원마산회원구,여,103.0,1199.0,947.0
1978,2021,우울증,경남,창원마산합포구,남,47.0,646.0,492.0
1979,2021,우울증,경남,창원마산합포구,여,72.0,1032.0,1170.0
1980,2021,우울증,경남,창원진해구,남,30.0,371.0,238.0
1981,2021,우울증,경남,창원진해구,여,62.0,653.0,603.0
1982,2021,우울증,경남,창원의창구,남,79.0,680.0,263.0
1983,2021,우울증,경남,창원의창구,여,128.0,1134.0,694.0
1984,2021,우울증,경남,창원성산구,남,128.0,1108.0,375.0
1985,2021,우울증,경남,창원성산구,여,219.0,2205.0,954.0
1986,2021,우울증,경남,통영시,남,36.0,296.0,207.0
1987,2021,우울증,경남,통영시,여,50.0,520.0,479.0
1988,2021,우울증,경남,밀양시,남,12.0,169.0,132.0
1989,2021,우울증,경남,밀양시,여,39.0,319.0,299.0
1990,2021,우울증,경남,거제시,남,115.0,877.0,356.0
1991,2021,우울증,경남,거제시,여,149.0,1565.0,1018.0
1992,2021,우울증,경남,양산시,남,95.0,1027.0,547.0
1993,2021,우울증,경남,양산시,여,148.0,1807.0,1374.0
1994,2021,우울증,제주,서귀포시,남,56.0,513.0,308.0
1995,2021,우울증,제주,서귀포시,여,109.0,999.0,649.0
1996,2021,우울증,제주,제주시,남,247.0,2089.0,1102.0
1997,2021,우울증,제주,제주시,여,405.0,4160.0,2853.0
1998,2021,우울증,세종,세종시,남,561.0,2064.0,338.0
1999,2021,우울증,세종,세종시,여,659.0,3873.0,852.0
2000,2022,우울증,서울,강남구,남,931.0,8372.0,1382.0
2001,2022,우울증,서울,강남구,여,1403.0,17664.0,3195.0
2002,2022,우울증,서울,강동구,남,334.0,2512.0,2242.0
2003,2022,우울증,서울,강동구,여,517.0,5349.0,3379.0
2004,2022,우울증,서울,강서구,남,316.0,2889.0,649.0
2005,2022,우울증,서울,강서구,여,567.0,6463.0,1759.0
2006,2022,우울증,서울,관악구,남,256.0,3542.0,817.0
2007,2022,우울증,서울,관악구,여,391.0,7154.0,2069.0
2008,2022,우울증,서울,구로구,남,202.0,2233.0,691.0
2009,2022,우울증,서울,구로구,여,354.0,4687.0,1969.0
2010,2022,우울증,서울,도봉구,남,138.0,990.0,412.0
2011,2022,우울증,서울,도봉구,여,242.0,2014.0,1060.0
2012,2022,우울증,서울,동대문구,남,91.0,1490.0,852.0
2013,2022,우울증,서울,동대문구,여,177.0,3044.0,2072.0
2014,2022,우울증,서울,동작구,남,226.0,2561.0,844.0
2015,2022,우울증,서울,동작구,여,388.0,5292.0,2064.0
2016,2022,우울증,서울,마포구,남,369.0,4481.0,625.0
2017,2022,우울증,서울,마포구,여,709.0,10851.0,1634.0
2018,2022,우울증,서울,서대문구,남,237.0,1680.0,517.0
2019,2022,우울증,서울,서대문구,여,358.0,3780.0,1411.0
2020,2022,우울증,서울,성동구,남,146.0,1547.0,344.0
2021,2022,우울증,서울,성동구,여,257.0,3361.0,768.0
2022,2022,우울증,서울,성북구,남,185.0,1310.0,431.0
2023,2022,우울증,서울,성북구,여,333.0,2909.0,1211.0
2024,2022,우울증,서울,영등포구,남,200.0,2473.0,500.0
2025,2022,우울증,서울,영등포구,여,344.0,5196.0,1204.0
2026,2022,우울증,서울,용산구,남,90.0,1141.0,191.0
2027,2022,우울증,서울,용산구,여,169.0,2674.0,460.0
2028,2022,우울증,서울,은평구,남,191.0,1746.0,805.0
2029,2022,우울증,서울,은평구,여,392.0,4008.0,2219.0
2030,2022,우울증,서울,종로구,남,122.0,2129.0,1023.0
2031,2022,우울증,서울,종로구,여,288.0,4724.0,3880.0
2032,2022,우울증,서울,중구,남,71.0,2028.0,453.0
2033,2022,우울증,서울,중구,여,174.0,3883.0,1081.0
2034,2022,우울증,서울,송파구,남,851.0,4486.0,1128.0
2035,2022,우울증,서울,송파구,여,1249.0,10068.0,2547.0
2036,2022,우울증,서울,중랑구,남,220.0,1992.0,938.0
2037,2022,우울증,서울,중랑구,여,451.0,4230.0,2002.0
2038,2022,우울증,서울,양천구,남,313.0,1487.0,423.0
2039,2022,우울증,서울,양천구,여,542.0,3319.0,1301.0
2040,2022,우울증,서울,서초구,남,762.0,4940.0,1049.0
2041,2022,우울증,서울,서초구,여,1251.0,11450.0,2617.0
2042,2022,우울증,서울,노원구,남,321.0,1855.0,848.0
2043,2022,우울증,서울,노원구,여,579.0,4710.0,2525.0
2044,2022,우울증,서울,광진구,남,125.0,1751.0,511.0
2045,2022,우울증,서울,광진구,여,260.0,4219.0,1172.0
2046,2022,우울증,서울,강북구,남,97.0,858.0,451.0
2047,2022,우울증,서울,강북구,여,183.0,2114.0,1261.0
2048,2022,우울증,서울,금천구,남,85.0,1607.0,487.0
2049,2022,우울증,서울,금천구,여,195.0,3174.0,1073.0
2050,2022,우울증,부산,부산남구,남,167.0,1279.0,529.0
2051,2022,우울증,부산,부산남구,여,315.0,2555.0,1454.0
2052,2022,우울증,부산,부산동구,남,44.0,653.0,594.0
2053,2022,우울증,부산,부산동구,여,57.0,1220.0,2236.0
2054,2022,우울증,부산,부산동래구,남,183.0,1359.0,925.0
2055,2022,우울증,부산,부산동래구,여,293.0,3135.0,2773.0
2056,2022,우울증,부산,부산진구,남,353.0,2638.0,1200.0
2057,2022,우울증,부산,부산진구,여,730.0,5658.0,3234.0
2058,2022,우울증,부산,부산북구,남,47.0,726.0,573.0
2059,2022,우울증,부산,부산북구,여,84.0,1490.0,1436.0
2060,2022,우울증,부산,부산서구,남,38.0,241.0,128.0
2061,2022,우울증,부산,부산서구,여,56.0,507.0,353.0
2062,2022,우울증,부산,부산영도구,남,32.0,466.0,398.0
2063,2022,우울증,부산,부산영도구,여,50.0,644.0,948.0
2064,2022,우울증,부산,부산중구,남,0.0,250.0,255.0
2065,2022,우울증,부산,부산중구,여,20.0,541.0,919.0
2066,2022,우울증,부산,부산해운대구,남,254.0,1701.0,472.0
2067,2022,우울증,부산,부산해운대구,여,498.0,3936.0,1203.0
2068,2022,우울증,부산,부산사하구,남,73.0,1013.0,543.0
2069,2022,우울증,부산,부산사하구,여,199.0,2004.0,1205.0
2070,2022,우울증,부산,부산금정구,남,92.0,945.0,403.0
2071,2022,우울증,부산,부산금정구,여,170.0,1878.0,1021.0
2072,2022,우울증,부산,부산강서구,남,0.0,420.0,44.0
2073,2022,우울증,부산,부산강서구,여,21.0,699.0,100.0
2074,2022,우울증,부산,부산연제구,남,219.0,893.0,551.0
2075,2022,우울증,부산,부산연제구,여,352.0,2172.0,1463.0
2076,2022,우울증,부산,부산수영구,남,92.0,1806.0,1294.0
2077,2022,우울증,부산,부산수영구,여,172.0,3730.0,3238.0
2078,2022,우울증,부산,부산사상구,남,71.0,776.0,645.0
2079,2022,우울증,부산,부산사상구,여,173.0,1303.0,792.0
2080,2022,우울증,부산,부산기장군,남,71.0,765.0,444.0
2081,2022,우울증,부산,부산기장군,여,126.0,1428.0,880.0
2082,2022,우울증,인천,인천미추홀구,남,174.0,1532.0,674.0
2083,2022,우울증,인천,인천미추홀구,여,195.0,2584.0,1822.0
2084,2022,우울증,인천,인천동구,남,29.0,115.0,132.0
2085,2022,우울증,인천,인천동구,여,53.0,177.0,203.0
2086,2022,우울증,인천,인천부평구,남,264.0,2863.0,1597.0
2087,2022,우울증,인천,인천부평구,여,390.0,5367.0,3863.0
2088,2022,우울증,인천,인천중구,남,94.0,780.0,370.0
2089,2022,우울증,인천,인천중구,여,204.0,1366.0,993.0
2090,2022,우울증,인천,인천서구,남,300.0,2112.0,687.0
2091,2022,우울증,인천,인천서구,여,603.0,4449.0,1788.0
2092,2022,우울증,인천,인천남동구,남,301.0,2367.0,859.0
2093,2022,우울증,인천,인천남동구,여,606.0,5062.0,2248.0
2094,2022,우울증,인천,인천연수구,남,215.0,1017.0,242.0
2095,2022,우울증,인천,인천연수구,여,311.0,2348.0,624.0
2096,2022,우울증,인천,인천계양구,남,238.0,1031.0,480.0
2097,2022,우울증,인천,인천계양구,여,274.0,1910.0,1276.0
2098,2022,우울증,인천,인천강화군,남,11.0,91.0,85.0
2099,2022,우울증,인천,인천강화군,여,38.0,155.0,195.0
2100,2022,우울증,인천,인천옹진군,남,0.0,0.0,0.0
2101,2022,우울증,인천,인천옹진군,여,0.0,0.0,0.0
2102,2022,우울증,대구,대구남구,남,59.0,463.0,375.0
2103,2022,우울증,대구,대구남구,여,194.0,1043.0,1051.0
2104,2022,우울증,대구,대구동구,남,123.0,1781.0,762.0
2105,2022,우울증,대구,대구동구,여,172.0,1846.0,1806.0
2106,2022,우울증,대구,대구북구,남,200.0,1724.0,630.0
2107,2022,우울증,대구,대구북구,여,378.0,3190.0,1485.0
2108,2022,우울증,대구,대구서구,남,45.0,626.0,447.0
2109,2022,우울증,대구,대구서구,여,85.0,1131.0,1152.0
2110,2022,우울증,대구,대구수성구,남,436.0,2647.0,932.0
2111,2022,우울증,대구,대구수성구,여,713.0,5752.0,2587.0
2112,2022,우울증,대구,대구중구,남,281.0,849.0,404.0
2113,2022,우울증,대구,대구중구,여,265.0,1840.0,1160.0
2114,2022,우울증,대구,대구달서구,남,237.0,2211.0,1492.0
2115,2022,우울증,대구,대구달서구,여,517.0,4234.0,3076.0
2116,2022,우울증,대구,대구달성군,남,32.0,664.0,172.0
2117,2022,우울증,대구,대구달성군,여,105.0,1303.0,413.0
2118,2022,우울증,광주,광주동구,남,146.0,554.0,340.0
2119,2022,우울증,광주,광주동구,여,267.0,880.0,813.0
2120,2022,우울증,광주,광주북구,남,302.0,1953.0,1089.0
2121,2022,우울증,광주,광주북구,여,460.0,3569.0,2624.0
2122,2022,우울증,광주,광주서구,남,172.0,1426.0,582.0
2123,2022,우울증,광주,광주서구,여,311.0,3345.0,1600.0
2124,2022,우울증,광주,광주광산구,남,180.0,1440.0,905.0
2125,2022,우울증,광주,광주광산구,여,229.0,2342.0,1704.0
2126,2022,우울증,광주,광주남구,남,108.0,747.0,399.0
2127,2022,우울증,광주,광주남구,여,126.0,1295.0,959.0
2128,2022,우울증,대전,대전유성구,남,204.0,1905.0,326.0
2129,2022,우울증,대전,대전유성구,여,352.0,3096.0,903.0
2130,2022,우울증,대전,대전대덕구,남,45.0,507.0,519.0
2131,2022,우울증,대전,대전대덕구,여,70.0,876.0,960.0
2132,2022,우울증,대전,대전서구,남,392.0,2603.0,867.0
2133,2022,우울증,대전,대전서구,여,741.0,5575.0,2295.0
2134,2022,우울증,대전,대전동구,남,44.0,656.0,488.0
2135,2022,우울증,대전,대전동구,여,86.0,1261.0,1160.0
2136,2022,우울증,대전,대전중구,남,85.0,1281.0,1002.0
2137,2022,우울증,대전,대전중구,여,204.0,2413.0,2443.0
2138,2022,우울증,울산,울산남구,남,241.0,2181.0,969.0
2139,2022,우울증,울산,울산남구,여,476.0,4411.0,2439.0
2140,2022,우울증,울산,울산동구,남,18.0,132.0,68.0
2141,2022,우울증,울산,울산동구,여,23.0,210.0,154.0
2142,2022,우울증,울산,울산중구,남,84.0,598.0,448.0
2143,2022,우울증,울산,울산중구,여,172.0,1269.0,1075.0
2144,2022,우울증,울산,울산북구,남,12.0,144.0,29.0
2145,2022,우울증,울산,울산북구,여,38.0,422.0,140.0
2146,2022,우울증,울산,울산울주군,남,18.0,247.0,182.0
2147,2022,우울증,울산,울산울주군,여,15.0,333.0,386.0
2148,2022,우울증,경기,가평군,남,11.0,99.0,121.0
2149,2022,우울증,경기,가평군,여,0.0,155.0,203.0
2150,2022,우울증,경기,양평군,남,0.0,160.0,185.0
2151,2022,우울증,경기,양평군,여,18.0,230.0,351.0
2152,2022,우울증,경기,연천군,남,0.0,39.0,98.0
2153,2022,우울증,경기,연천군,여,0.0,94.0,217.0
2154,2022,우울증,경기,광명시,남,244.0,1304.0,445.0
2155,2022,우울증,경기,광명시,여,348.0,2957.0,1261.0
2156,2022,우울증,경기,동두천시,남,78.0,540.0,190.0
2157,2022,우울증,경기,동두천시,여,113.0,906.0,616.0
2158,2022,우울증,경기,부천시,남,515.0,3553.0,1323.0
2159,2022,우울증,경기,부천시,여,1048.0,7784.0,3269.0
2160,2022,우울증,경기,성남수정구,남,168.0,1139.0,498.0
2161,2022,우울증,경기,성남수정구,여,207.0,2081.0,1244.0
2162,2022,우울증,경기,성남중원구,남,89.0,923.0,394.0
2163,2022,우울증,경기,성남중원구,여,201.0,1925.0,902.0
2164,2022,우울증,경기,성남분당구,남,817.0,5727.0,1433.0
2165,2022,우울증,경기,성남분당구,여,1356.0,11249.0,3747.0
2166,2022,우울증,경기,수원권선구,남,122.0,701.0,294.0
2167,2022,우울증,경기,수원권선구,여,176.0,1442.0,709.0
2168,2022,우울증,경기,수원장안구,남,143.0,1023.0,368.0
2169,2022,우울증,경기,수원장안구,여,295.0,2106.0,934.0
2170,2022,우울증,경기,수원팔달구,남,315.0,2398.0,758.0
2171,2022,우울증,경기,수원팔달구,여,521.0,5237.0,2011.0
2172,2022,우울증,경기,수원영통구,남,255.0,1848.0,297.0
2173,2022,우울증,경기,수원영통구,여,420.0,3754.0,851.0
2174,2022,우울증,경기,안양만안구,남,128.0,1061.0,555.0
2175,2022,우울증,경기,안양만안구,여,204.0,2155.0,1662.0
2176,2022,우울증,경기,안양동안구,남,263.0,1993.0,588.0
2177,2022,우울증,경기,안양동안구,여,500.0,4233.0,1577.0
2178,2022,우울증,경기,의정부시,남,477.0,2614.0,1132.0
2179,2022,우울증,경기,의정부시,여,686.0,4751.0,2880.0
